ID,PRICE
18867,496016.0046495497
18868,208072.04815635085
18869,862852.6596925855
18870,488001.8312641084
18871,556296.5138318241
18872,1441021.978793949
18873,622495.8861790895
18874,271277.6552248597
18875,1005862.372450918
18876,194501.86908102036
18877,854661.5567221344
18878,517569.3937250972
18879,876493.5409656763
18880,414218.1598255336
18881,638588.9887860417
18882,478247.5993576944
18883,546084.2281585932
18884,577841.9451878667
18885,1213384.5361218452
18886,554424.3198876679
18887,361586.3567558825
18888,732390.9937334359
18889,732033.3402851522
18890,540245.566139251
18891,397338.9576013386
18892,809584.6682769656
18893,644948.1353220046
18894,758367.1223632693
18895,944686.6589966416
18896,1405661.7577233315
18897,565004.2936859131
18898,417029.78658512235
18899,484513.2360841632
18900,436785.4977886081
18901,519030.5618200004
18902,677298.90388605
18903,528702.1889779568
18904,397767.19015675783
18905,911584.4270076454
18906,1291238.4890140295
18907,791432.0081817806
18908,104414.72662693262
18909,662029.6422814429
18910,1226930.1313148737
18911,329653.53663015366
18912,664641.6821698248
18913,500946.39081311226
18914,342296.4135401845
18915,680035.1762706637
18916,481361.6416019201
18917,440514.5500589907
18918,355932.1788877547
18919,539817.374053508
18920,583380.9172404706
18921,751051.4451057613
18922,353022.17232334614
18923,1411789.2085419595
18924,674900.4562097788
18925,595258.0787346661
18926,1205115.691775769
18927,364919.80940949917
18928,713652.8633277714
18929,533974.376172185
18930,364587.2541075945
18931,755766.7328457236
18932,764496.760298878
18933,352330.2183687389
18934,1634872.361747086
18935,419000.05669516325
18936,707304.5058799386
18937,1358163.5069062412
18938,893491.5313898921
18939,863832.1285797358
18940,543354.3088519573
18941,602082.2902812362
18942,354989.48989006877
18943,722413.51023072
18944,497354.21234953403
18945,339426.3007608652
18946,289891.53933146596
18947,577381.2937429249
18948,522595.4454688132
18949,665316.4915787578
18950,1116094.7552118003
18951,901276.519195348
18952,902018.7780649364
18953,427621.4515185654
18954,1199772.4376482964
18955,455829.0741172433
18956,823612.6065356433
18957,568265.9660315216
18958,350831.7277882397
18959,-65335.596002578735
18960,628424.4696062505
18961,738181.59446612
18962,193884.14446043968
18963,751560.1023567319
18964,360412.1139921844
18965,189152.52609995008
18966,408169.8223294616
18967,578572.9981189072
18968,592912.4270290732
18969,77470.47032785416
18970,623185.1299939752
18971,175016.52457615733
18972,594062.3835964501
18973,352493.4666413665
18974,544480.6332038045
18975,1307907.8025167584
18976,471337.4311798811
18977,309413.4660182595
18978,1159865.8744117022
18979,225547.10979357362
18980,394580.3362496197
18981,488632.6922185719
18982,723297.4817317128
18983,556019.3372141421
18984,792935.4124574661
18985,656795.4523064494
18986,653482.1666240692
18987,1438820.9279574454
18988,947469.4411326945
18989,570854.9617490172
18990,611193.0919177234
18991,671060.19076249
18992,555823.6616879106
18993,920763.2838535011
18994,485651.5088827312
18995,617619.1380900741
18996,517193.0271985531
18997,574613.157165587
18998,987939.3254089952
18999,1658510.6229021847
19000,475897.1693957448
19001,1124760.652974695
19002,393828.0960967541
19003,353441.5425875187
19004,554574.6846048236
19005,1044043.092798382
19006,1157796.3709189296
19007,440336.83318316936
19008,307762.97629389167
19009,577386.6924187839
19010,404433.9909464121
19011,523818.590133965
19012,622211.6523602009
19013,804041.618422091
19014,360418.01684340835
19015,599472.8345036209
19016,253043.56669685245
19017,919485.9775854051
19018,369427.4124084115
19019,699999.8658346534
19020,975805.7019221485
19021,571421.2960398793
19022,1050615.1855539978
19023,786173.2979056537
19024,602704.0225511193
19025,616630.8889522254
19026,538077.084661752
19027,579146.5917206407
19028,894966.5243271291
19029,411220.03879082203
19030,610932.2272096872
19031,618511.3156440258
19032,940493.7187583745
19033,662675.0628524721
19034,1053562.5842731893
19035,937155.4899998605
19036,507854.6273730993
19037,1271386.4415610433
19038,518344.2098734975
19039,1093441.8240181804
19040,524264.9996673167
19041,1262121.9741532505
19042,605145.0268954933
19043,562674.3953401148
19044,670397.6642783284
19045,625441.1832282841
19046,633711.608712405
19047,105231.01680731773
19048,1363912.6009880602
19049,1005826.2316907644
19050,1337935.121872872
19051,1032535.6213270426
19052,181611.91209501028
19053,229108.5275466144
19054,1394738.4911260605
19055,631327.257958591
19056,898413.0926344097
19057,321759.39234006405
19058,1525532.4629526734
19059,571185.877802074
19060,907670.9813084006
19061,1290059.715723455
19062,311659.0046674609
19063,298604.3529239297
19064,407494.1340126693
19065,413575.06356582046
19066,711912.2664098144
19067,570558.802010715
19068,784833.9861963987
19069,404709.4862610698
19070,490761.50369232893
19071,1251028.089770496
19072,591497.2643753588
19073,520511.4804703295
19074,627802.5602547824
19075,493114.67794433236
19076,621470.3457865417
19077,775529.267057091
19078,502740.20454084873
19079,612720.4156817496
19080,350185.69531723857
19081,887067.9433293641
19082,898733.7170011103
19083,436831.6821541488
19084,384369.1394081414
19085,799202.8823138773
19086,642552.0739714205
19087,893235.2623510063
19088,975508.4106004834
19089,679275.1580712497
19090,613515.454210192
19091,343042.5400894582
19092,914858.4839712977
19093,332275.4942448735
19094,546016.9800437093
19095,872139.0857263207
19096,525237.6135757565
19097,744079.2723943591
19098,446287.02055490017
19099,350297.54288730025
19100,597351.7358636856
19101,166568.0520542264
19102,661828.5680779517
19103,629414.3880628645
19104,212562.7615416944
19105,981917.0907313228
19106,262063.8137999475
19107,618577.7489044964
19108,1309237.6009209156
19109,1293100.6342459917
19110,1644962.7296548486
19111,477009.5861272514
19112,924539.9534362257
19113,320180.4092514515
19114,963314.8946532309
19115,545917.8784509599
19116,968562.5667904019
19117,413136.0711044967
19118,265292.5206041038
19119,782145.5482123196
19120,653566.4474582076
19121,388612.7940751314
19122,764749.9969819486
19123,957348.9968563616
19124,681687.409163028
19125,461501.6848709583
19126,574665.1354874372
19127,603384.0299569666
19128,365369.3694689274
19129,365373.11601933837
19130,572053.1078322828
19131,336013.15755724907
19132,1079776.0260837078
19133,556615.1993024051
19134,667044.1380902231
19135,448945.11583665013
19136,979035.0313246548
19137,745089.5718280673
19138,416254.0579816103
19139,1028406.257045269
19140,242501.981603086
19141,455945.5966132283
19142,555298.528183341
19143,707305.1886778176
19144,369402.78576758504
19145,454182.2465696633
19146,461496.59164851904
19147,639152.7536380291
19148,433234.1663083136
19149,890153.0586521327
19150,-56059.26736024022
19151,734641.5611040294
19152,980914.0409793556
19153,626322.5235483646
19154,696325.4053729177
19155,535309.6144691408
19156,728391.2903634608
19157,314505.19312125444
19158,793004.5456898212
19159,556008.0109103918
19160,447119.4046563804
19161,484080.5293108523
19162,711401.8042692542
19163,649714.1948875189
19164,418242.98586925864
19165,629782.9480314851
19166,861865.8640449345
19167,829778.0968950093
19168,352288.2651576102
19169,410963.69568386674
19170,712487.2440894544
19171,644166.9847922623
19172,521979.42214372754
19173,600728.7590396106
19174,486508.7192553878
19175,655963.3607593775
19176,608281.7718288898
19177,495468.86622071266
19178,1399802.6524323225
19179,1559514.6284466088
19180,324097.51035410166
19181,489789.89780694246
19182,1064970.9719689786
19183,799827.5030195415
19184,329824.3630576134
19185,631416.6446050704
19186,774916.736918658
19187,513351.9233210981
19188,663316.7773746848
19189,464575.6238709986
19190,570626.4481675327
19191,570867.7085894048
19192,179123.8019785583
19193,398489.63497903943
19194,377144.03083610535
19195,1292931.5803141296
19196,775974.3748685122
19197,457938.77457496524
19198,439002.7864417434
19199,1398790.001834035
19200,153953.98321962357
19201,704146.1783494949
19202,964399.2852268517
19203,559327.6949451268
19204,1383268.137138784
19205,425592.0445893407
19206,1033592.2028613389
19207,367107.4475239217
19208,200921.81009206176
19209,1130691.5898509324
19210,699392.0559260249
19211,563913.7314661741
19212,676103.0571909547
19213,882605.6024776995
19214,430349.0862392783
19215,986222.5209438801
19216,428820.55942988396
19217,721687.3385927677
19218,582563.7678171694
19219,625206.0486949086
19220,1045913.22754848
19221,649055.267930001
19222,665049.2801588774
19223,390680.0727598369
19224,685696.7772400975
19225,485916.5668242574
19226,787478.4178026617
19227,342671.4022068083
19228,1064192.5708033144
19229,513092.47541481256
19230,104898.49076274037
19231,373198.7426710725
19232,615853.1203950047
19233,609569.5062527359
19234,1226788.465218693
19235,485199.5802151561
19236,499251.9949708879
19237,288629.1267749071
19238,680658.0178345144
19239,672408.9623580277
19240,295822.21708130836
19241,1437480.5511249602
19242,525636.1122523546
19243,853614.9997527599
19244,826046.7396718562
19245,540673.5767964721
19246,919938.4630819559
19247,446727.0729890168
19248,321170.1111059487
19249,1021215.3597868383
19250,305465.84465292096
19251,486106.44562858343
19252,836630.039408952
19253,619728.4895990789
19254,589688.264218688
19255,909813.1185437739
19256,526340.4067217112
19257,611277.0212056041
19258,630604.1032303274
19259,501743.4701986015
19260,475315.0063768923
19261,689202.6150999963
19262,513336.6641974449
19263,1035764.6887995303
19264,566886.590790242
19265,316505.3896430135
19266,452226.1670078635
19267,498251.57436957955
19268,162810.35853865743
19269,317891.9026911557
19270,470614.14351919293
19271,502046.9370727539
19272,539867.6333285868
19273,963456.6792558432
19274,456231.94277223945
19275,571258.5005165637
19276,509166.81062343717
19277,175867.17695978284
19278,714244.7871901393
19279,497902.54048764706
19280,618306.9263127744
19281,597867.7956124544
19282,771787.956789434
19283,770784.8817467391
19284,891578.705398202
19285,328678.468195498
19286,713113.7122941017
19287,564668.5313464701
19288,1203857.1994101107
19289,1102327.3996910453
19290,836870.7340062261
19291,641775.5970149338
19292,537772.9374175668
19293,509416.8775289953
19294,493754.8296880126
19295,703541.006654799
19296,678442.3836117387
19297,432710.23099702597
19298,1270182.4640565813
19299,591194.0737139881
19300,687398.4131896198
19301,754307.4189442992
19302,361972.4391770959
19303,962155.1842473447
19304,768286.6218112707
19305,934286.2961497605
19306,1429386.8266283274
19307,1464714.835815996
19308,427398.5518347025
19309,476732.57757875323
19310,934238.3021009862
19311,1104645.1725431085
19312,1155620.3479669988
19313,1606923.8453428447
19314,499316.4312041104
19315,905338.7592736483
19316,538590.7998282611
19317,348031.3708538413
19318,616189.5518752038
19319,338983.76140135527
19320,650007.1653309166
19321,1537714.8573399782
19322,1318083.1916754842
19323,267399.1826247871
19324,510095.17558410764
19325,288837.9130219519
19326,703682.0407695472
19327,793426.8816193044
19328,1538950.091350764
19329,671643.9697099328
19330,788902.9616339207
19331,617989.2835127115
19332,425391.69893586636
19333,1107708.7363880575
19334,124119.52712067962
19335,472980.4630972743
19336,1491099.0034490228
19337,435803.6395096779
19338,653146.3072682619
19339,372570.6427093446
19340,1322700.3782975078
19341,575916.0452325344
19342,435602.6933887303
19343,598786.48764202
19344,629070.768224299
19345,703766.5266249478
19346,660506.3743944466
19347,286780.3125977814
19348,702760.157376498
19349,1008088.2106639147
19350,447268.9319472611
19351,1029319.8736795783
19352,912440.932718575
19353,509222.72161740065
19354,485854.9763328731
19355,1177305.8706960082
19356,555624.8154080808
19357,385138.2096194327
19358,776424.7963258624
19359,458412.37361860275
19360,423882.5247436464
19361,592591.8391458988
19362,603744.3238919973
19363,441566.633864522
19364,366837.07013601065
19365,589294.2621229589
19366,857308.6610019505
19367,363521.8643145561
19368,352414.6806668937
19369,1500606.1966635287
19370,468031.5684066117
19371,898061.3442011476
19372,314940.4001943171
19373,1148511.0410540402
19374,441706.90128421783
19375,371124.3597329259
19376,333942.8348492086
19377,456780.9597275257
19378,510359.741743803
19379,490134.55612805486
19380,450666.35188144445
19381,180765.96991032362
19382,1164640.6668193042
19383,537080.8550120592
19384,914942.2265057564
19385,239973.86131113768
19386,960700.1586452723
19387,496065.7427663803
19388,431898.5643424094
19389,599408.9534694552
19390,567210.6305926144
19391,431573.4060589969
19392,940983.3700052798
19393,878483.909819752
19394,-65951.32529607415
19395,405881.51684457064
19396,742388.4925259352
19397,494973.8141588867
19398,147771.82880449295
19399,777794.3093779683
19400,1494111.207168758
19401,611812.1156644523
19402,469758.60250133276
19403,368633.9060279131
19404,638865.2059811056
19405,341663.3549552858
19406,763368.7436326146
19407,1264768.8857001662
19408,84102.69205087423
19409,418158.24006947875
19410,699363.487881273
19411,139361.48432138562
19412,602682.6590839922
19413,563753.9217607379
19414,1027459.2326620221
19415,969923.3753589988
19416,467256.85721075535
19417,380640.07318252325
19418,458226.0252763331
19419,1489939.1426852047
19420,863632.5043931007
19421,1220924.84488824
19422,508756.23936223984
19423,1398018.8298501074
19424,384144.34269171953
19425,584178.0747360289
19426,635036.7106270194
19427,593217.7983714044
19428,386322.0052767098
19429,393235.2696150243
19430,646928.5479408801
19431,929148.4198142588
19432,667429.368727386
19433,805677.6527794898
19434,306094.9719000459
19435,460509.52211505175
19436,742006.2903189361
19437,839921.497570008
19438,490656.3183582723
19439,727836.6060820818
19440,665106.0440571904
19441,1033201.3567711413
19442,826400.5977899432
19443,449472.2475839555
19444,642140.0916989148
19445,457519.96118688583
19446,895499.3886286616
19447,684403.4557074308
19448,812099.1047885418
19449,1602902.3669105172
19450,690172.3248646855
19451,693115.3095289171
19452,1023711.5475054383
19453,254717.6400229931
19454,473176.7243578136
19455,328824.39504632354
19456,791269.8709581196
19457,901277.5006588399
19458,268680.4370276928
19459,532064.0213418305
19460,824641.6637479961
19461,342467.3313731253
19462,1099010.3318268359
19463,1601436.3994306326
19464,867142.1465214491
19465,467645.1217443347
19466,614669.4209203124
19467,861772.9141186476
19468,2016268.4051576853
19469,579404.0618487298
19470,509649.9952502847
19471,66687.5975830853
19472,626645.0737304986
19473,534880.3396998644
19474,790281.3870707452
19475,654007.5743563473
19476,792764.0162595212
19477,978401.059594065
19478,898465.475989759
19479,414344.1600237489
19480,868168.449452579
19481,743765.0558557212
19482,570167.2717113197
19483,1389735.4686371088
19484,353924.29263302684
19485,550408.1145525575
19486,801700.0699797869
19487,1599488.5799966156
19488,355558.4622376859
19489,665918.134660095
19490,955357.9307219684
19491,699183.7096168399
19492,619492.2791224718
19493,456549.3729725182
19494,577419.2753017545
19495,366454.7375294864
19496,544830.2446407974
19497,892006.6246654093
19498,499444.5175906718
19499,1308302.9700721204
19500,391495.73179876804
19501,627346.0392525494
19502,576565.7575860023
19503,642765.8007858396
19504,721982.9940354824
19505,991861.6275756955
19506,529599.328894943
19507,1054998.995634377
19508,556723.3330943584
19509,478478.4753239155
19510,395946.4479776025
19511,1182055.6570554972
19512,651029.6796241105
19513,301040.56471189857
19514,816430.3418252766
19515,406543.570217669
19516,519337.56199386716
19517,935221.6190770566
19518,649776.746330589
19519,717502.6460970938
19520,866794.9453981519
19521,520010.7695848346
19522,610427.048579514
19523,991288.2339488566
19524,476813.2741481364
19525,542951.5954701006
19526,527891.5713791251
19527,1114286.6485047638
19528,230495.1273726225
19529,492503.23221990466
19530,343535.33321115375
19531,665521.9977760613
19532,232453.69552958012
19533,526486.7459691465
19534,758229.3762438297
19535,684725.5135689378
19536,690599.2738822699
19537,1001509.5675831139
19538,446618.05690449476
19539,391546.40406414866
19540,605879.5587572753
19541,339315.4418914914
19542,641414.3882096112
19543,-72008.17628991604
19544,550606.7401375473
19545,616039.7973151803
19546,752229.5469458699
19547,653928.3745885789
19548,753683.0494679809
19549,1134753.4515878558
19550,789366.2854834795
19551,317595.0333310962
19552,1190056.485412836
19553,1011436.1016603708
19554,861137.9534695446
19555,724675.5083669722
19556,399595.3683206737
19557,589679.5544705987
19558,561403.0491107106
19559,348525.6207048595
19560,825822.1795611084
19561,321740.91249516606
19562,224276.38333776593
19563,685272.8193956614
19564,204318.0226586163
19565,598878.1629469991
19566,657189.5850425065
19567,536430.0562670827
19568,1181190.5142715573
19569,230843.36840254068
19570,1251363.4935224056
19571,737193.8404812515
19572,731421.8414457738
19573,454011.629496485
19574,405678.75681838393
19575,949919.763605237
19576,646593.3209184706
19577,643874.204537183
19578,628335.5669561923
19579,667441.4525396824
19580,1015031.0783067346
19581,410616.78081938624
19582,296403.6258020401
19583,1014828.2069994509
19584,365117.38644465804
19585,610254.2886252403
19586,446662.1138398051
19587,613789.0346008241
19588,782866.7738014162
19589,678024.7834539115
19590,699827.1075752676
19591,1054040.5205266476
19592,443656.13439434767
19593,1037184.3920021057
19594,313493.4375618994
19595,405684.9989513159
19596,383864.12115335464
19597,500695.4210923314
19598,1137474.3532894254
19599,476312.3527521789
19600,507988.9723042846
19601,476095.40065288544
19602,320816.3720559776
19603,446419.0801679492
19604,477040.1002059579
19605,926295.7018092871
19606,505528.96207651496
19607,1029146.2078141868
19608,638302.644628793
19609,773158.047477752
19610,1737417.557037443
19611,452243.94182509184
19612,757776.7373829186
19613,686601.0285124779
19614,378436.2275271714
19615,211889.22145062685
19616,341603.2225011289
19617,1209066.7815062404
19618,824516.7994284332
19619,1198956.8312432468
19620,547485.0551727116
19621,536068.2251408696
19622,512941.74933984876
19623,263148.3939898312
19624,273636.12114703655
19625,475649.51490974426
19626,1028480.5535413325
19627,666581.6220663488
19628,436412.1200583875
19629,671955.6356609762
19630,674971.4270115793
19631,883836.8790760636
19632,577156.1122337878
19633,563131.4578295946
19634,541051.7528579235
19635,295131.94888189435
19636,943663.3106294572
19637,674782.6859321594
19638,607357.1134774685
19639,575021.309302032
19640,427292.78827703
19641,417412.99712619185
19642,469895.03307914734
19643,659784.0191057324
19644,644073.0121371448
19645,397478.40194138885
19646,583331.0237502456
19647,312930.79464921355
19648,580991.2980254889
19649,348452.6399882138
19650,291810.24202317
19651,342093.1143594384
19652,431537.5269744992
19653,595726.289636761
19654,433878.4917367101
19655,825888.4205486774
19656,350326.69772315025
19657,638076.7837048471
19658,595823.4193755388
19659,391154.03855380416
19660,691359.3907818198
19661,630720.5771120191
19662,519682.8573732078
19663,745312.4126009941
19664,346260.6859179735
19665,755950.971594125
19666,482377.9565423429
19667,636880.0449131727
19668,1234217.3255666792
19669,677728.4122641683
19670,148890.92576554418
19671,426160.11720475554
19672,451710.584574312
19673,441530.19688537717
19674,498164.8207255602
19675,1860141.5160071552
19676,333186.3366474211
19677,550302.9334054887
19678,678163.1008259654
19679,578191.2398581505
19680,637493.9467010796
19681,546374.2968041599
19682,1132108.5147479475
19683,770443.93764925
19684,542509.3292199671
19685,549215.3692002892
19686,617488.5225326121
19687,467862.7976870537
19688,526297.2063299716
19689,435837.1035552621
19690,525294.1499893069
19691,451997.10614937544
19692,924744.9683429003
19693,333960.7561710477
19694,540864.3793338537
19695,997828.7077747583
19696,715849.0962328911
19697,826248.7626667321
19698,644240.6842249632
19699,1036511.460961312
19700,778263.6301591098
19701,569173.9739617407
19702,704798.3428626955
19703,504967.694031775
19704,431084.0905277729
19705,565781.1335451007
19706,973853.1419294775
19707,380045.9106748998
19708,613901.0654786527
19709,284103.7502839565
19710,536480.0149306357
19711,454916.33665663004
19712,1262832.74990049
19713,573880.8247408867
19714,1003305.8802572191
19715,850543.4689854383
19716,1087692.2249559164
19717,285802.0715100169
19718,346422.0681616962
19719,715286.3332336247
19720,735070.9980782568
19721,753032.9460879266
19722,343545.55079236627
19723,734698.8731369972
19724,815987.2028062046
19725,282835.53678140044
19726,417114.16185453534
19727,654031.3289099932
19728,96708.28801634908
19729,702141.5048610568
19730,719089.8771746755
19731,418120.4633473158
19732,517841.71923038363
19733,368590.62248802185
19734,379368.9004624486
19735,-24813.530325591564
19736,353043.72820055485
19737,664823.097278893
19738,541749.6328007579
19739,567764.6420485377
19740,553924.2900546193
19741,1333241.162009269
19742,576149.5056763589
19743,896404.8602679372
19744,448021.7757512331
19745,404442.29404115677
19746,880877.9047587812
19747,312099.881724447
19748,463742.08709049225
19749,359621.018712759
19750,156958.23228117824
19751,608125.0330757201
19752,1081888.7188639045
19753,524738.2705191374
19754,679084.8703515232
19755,963186.1235599816
19756,394119.861741513
19757,1728355.7855111957
19758,685257.303715527
19759,486944.8761624098
19760,635673.2980340123
19761,624663.2657843828
19762,899422.9745463133
19763,810349.7353064716
19764,544351.979436636
19765,319817.1798595488
19766,627505.2373597324
19767,586253.29010427
19768,678529.6707638204
19769,479880.210619092
19770,623390.4941802621
19771,291549.2988407314
19772,203298.12106856704
19773,169654.00487801433
19774,790996.7199777365
19775,1215242.3741440177
19776,854864.8435202539
